Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits
"2025-26","Fall","CHEM","1035","General Chemistry","Arachchige","2.92","21.7","12.2","12.2","15","9.4","8","6.3","6.6","1.4","4.2","0.3","2.4","27","286","82873","  3"
"2025-26","Fall","CHEM","1035","General Chemistry","Arachchige","3.09","20.7","19","14.5","13.4","10","6.9","8.6","3.4","0.3","1","0.3","1.7","18","290","82872","  3"
"2025-26","Fall","CHEM","1035","General Chemistry","Wagner","2.88","15.9","12.8","13.8","15.2","9.3","10.7","10.3","5.9","3.4","1.4","0.3","1","17","290","82878","  3"
"2025-26","Fall","CHEM","1035","General Chemistry","Bowen","3","20.9","14.4","14.7","16.1","10.6","7.9","5.8","1.7","1.7","2.1","1","3.1","13","292","82871","  3"
"2025-26","Fall","CHEM","1036","General Chemistry","Bowen","2.62","4.2","8.3","4.2","16.7","25","20.8","8.3","8.3","0","4.2","0","0","5","24","82887","  3"
"2025-26","Fall","CHEM","1036","General Chemistry","Bowen","2.35","8","4","12","12","16","12","8","8","0","4","12","4","4","25","82884","  3"
"2025-26","Fall","CHEM","1036","General Chemistry","Bowen","2.56","8","8","8","20","16","4","16","4","4","12","0","0","2","25","82886","  3"
"2025-26","Fall","CHEM","1036","General Chemistry","Bowen","2.02","7.7","3.8","11.5","11.5","3.8","3.8","15.4","3.8","15.4","7.7","0","15.4","3","26","82881","  3"
"2025-26","Fall","CHEM","1036","General Chemistry","Bowen","1.9","11.5","7.7","0","7.7","11.5","3.8","23.1","0","0","3.8","3.8","26.9","3","26","82882","  3"
"2025-26","Fall","CHEM","1036","General Chemistry","Bowen","2.86","29.6","0","3.7","18.5","11.1","11.1","11.1","7.4","7.4","0","0","0","2","27","82888","  3"
"2025-26","Fall","CHEM","1036","General Chemistry","Bowen","2.63","7.1","14.3","7.1","17.9","7.1","10.7","25","3.6","3.6","0","0","3.6","2","28","82883","  3"
"2025-26","Fall","CHEM","1036","General Chemistry","Bowen","2.36","3.6","7.1","10.7","28.6","0","17.9","3.6","10.7","3.6","3.6","0","10.7","2","28","82885","  3"
"2025-26","Fall","CHEM","1036","General Chemistry","Bowen","2.88","17.2","10.3","20.7","10.3","10.3","6.9","10.3","6.9","0","0","6.9","0","0","29","82880","  3"
"2025-26","Fall","CHEM","1036","General Chemistry","Bowen","2.64","10.3","10.3","3.4","20.7","20.7","6.9","13.8","0","6.9","0","3.4","3.4","0","29","82889","  3"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.97","88.9","11.1","0","0","0","0","0","0","0","0","0","0","0","18","82988","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.22","55","5","5","10","10","0","5","0","0","0","0","10","0","20","82896","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.16","50","15","5","0","5","0","5","10","0","0","5","5","2","20","82910","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.28","60","0","5","15","0","5","0","5","5","0","0","5","0","20","82917","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.71","60","15","5","15","5","0","0","0","0","0","0","0","3","20","82921","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.24","60","0","5","10","10","0","5","0","0","0","0","10","1","20","82927","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.29","50","15","5","10","0","5","5","0","0","5","0","5","1","20","82979","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.25","60","10","5","0","5","5","0","0","5","0","0","10","2","20","82996","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.14","38.1","9.5","14.3","14.3","4.8","4.8","0","0","0","9.5","4.8","0","1","21","82891","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.44","71.4","0","4.8","9.5","0","0","0","4.8","4.8","0","0","4.8","1","21","82893","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.63","61.9","4.8","9.5","14.3","4.8","4.8","0","0","0","0","0","0","0","21","82899","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.47","47.6","9.5","9.5","9.5","19","0","4.8","0","0","0","0","0","0","21","82900","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.48","76.2","4.8","0","0","0","0","4.8","9.5","0","0","0","4.8","1","21","82902","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","2.98","57.1","0","9.5","9.5","0","0","0","0","0","9.5","0","14.3","2","21","82919","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.89","85.7","9.5","0","0","0","4.8","0","0","0","0","0","0","0","21","82936","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.35","47.6","4.8","14.3","14.3","4.8","4.8","0","4.8","0","4.8","0","0","2","21","82938","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.67","71.4","9.5","9.5","4.8","0","0","0","0","0","0","0","4.8","0","21","82949","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.44","61.9","0","4.8","9.5","9.5","4.8","4.8","0","4.8","0","0","0","0","21","82961","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.31","47.6","14.3","9.5","0","4.8","9.5","4.8","0","9.5","0","0","0","0","21","82965","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.82","76.2","4.8","14.3","0","4.8","0","0","0","0","0","0","0","0","21","82971","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.52","66.7","9.5","9.5","0","0","4.8","0","4.8","0","0","0","4.8","0","21","82976","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.4","42.9","9.5","14.3","23.8","0","0","0","4.8","4.8","0","0","0","2","21","82989","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.48","61.9","4.8","9.5","14.3","0","0","0","4.8","0","0","0","4.8","0","21","82995","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.37","57.1","9.5","4.8","19","0","0","0","0","0","0","0","9.5","0","21","82997","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.58","61.9","9.5","4.8","4.8","14.3","0","0","0","4.8","0","0","0","0","21","83000","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.24","50","9.1","4.5","9.1","0","9.1","13.6","0","0","0","0","4.5","0","22","82892","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.67","77.3","9.1","0","4.5","0","4.5","0","0","0","0","0","4.5","1","22","82901","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.51","63.6","0","4.5","9.1","9.1","9.1","4.5","0","0","0","0","0","1","22","82914","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.78","77.3","13.6","4.5","0","0","0","0","0","0","0","4.5","0","0","22","82922","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.79","81.8","0","4.5","4.5","4.5","4.5","0","0","0","0","0","0","0","22","82923","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.89","90.9","0","4.5","0","0","4.5","0","0","0","0","0","0","0","22","82925","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.5","72.7","0","4.5","4.5","4.5","0","9.1","0","0","0","0","4.5","0","22","82935","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.74","59.1","13.6","22.7","0","4.5","0","0","0","0","0","0","0","0","22","82945","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.7","72.7","0","4.5","13.6","4.5","4.5","0","0","0","0","0","0","0","22","82951","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.54","45.5","18.2","9.1","13.6","9.1","0","4.5","0","0","0","0","0","0","22","82962","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.42","54.5","13.6","9.1","4.5","0","9.1","4.5","0","0","0","0","4.5","0","22","82963","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.79","86.4","0","4.5","4.5","0","0","0","0","0","4.5","0","0","0","22","82966","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.84","68.2","22.7","4.5","0","4.5","0","0","0","0","0","0","0","0","22","82977","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.45","45.5","13.6","9.1","9.1","9.1","13.6","0","0","0","0","0","0","2","22","82993","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.46","59.1","9.1","4.5","4.5","13.6","4.5","0","0","0","0","0","4.5","0","22","82998","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.35","50","13.6","0","22.7","4.5","0","0","0","0","4.5","0","4.5","0","22","83011","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.07","43.5","8.7","4.3","13","0","4.3","17.4","0","0","0","4.3","4.3","1","23","82890","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.94","91.3","0","8.7","0","0","0","0","0","0","0","0","0","1","23","82903","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.79","69.6","13","0","17.4","0","0","0","0","0","0","0","0","0","23","82905","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.52","69.6","8.7","4.3","0","0","4.3","8.7","0","0","0","0","4.3","0","23","82907","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.79","73.9","13","4.3","4.3","0","0","0","4.3","0","0","0","0","0","23","82916","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.85","87","0","4.3","4.3","0","4.3","0","0","0","0","0","0","0","23","82918","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.53","60.9","4.3","17.4","4.3","0","4.3","4.3","0","0","4.3","0","0","1","23","82926","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.76","73.9","8.7","0","4.3","13","0","0","0","0","0","0","0","0","23","82939","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.53","56.5","17.4","8.7","8.7","0","0","0","4.3","0","0","0","4.3","1","23","82942","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.54","52.2","17.4","4.3","4.3","13","4.3","4.3","0","0","0","0","0","0","23","82943","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.77","82.6","0","0","13","0","0","0","4.3","0","0","0","0","0","23","82947","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.67","60.9","4.3","8.7","26.1","0","0","0","0","0","0","0","0","0","23","82950","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.93","82.6","13","4.3","0","0","0","0","0","0","0","0","0","0","23","82952","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.52","73.9","0","8.7","0","4.3","0","4.3","4.3","0","0","0","4.3","0","23","82959","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.71","82.6","0","8.7","0","4.3","0","0","0","0","0","0","4.3","0","23","82960","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.47","69.6","4.3","0","4.3","4.3","0","4.3","4.3","8.7","0","0","0","0","23","82969","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.93","87","4.3","8.7","0","0","0","0","0","0","0","0","0","0","23","82970","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.87","78.3","13","4.3","0","4.3","0","0","0","0","0","0","0","1","23","82973","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.25","52.2","13","8.7","4.3","4.3","0","4.3","0","4.3","0","0","8.7","0","23","82982","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.71","73.9","4.3","0","13","4.3","0","4.3","0","0","0","0","0","0","23","82984","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.55","56.5","8.7","13","4.3","13","0","0","0","4.3","0","0","0","0","23","82987","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.8","65.2","17.4","8.7","8.7","0","0","0","0","0","0","0","0","0","23","82994","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","2.97","34.8","8.7","4.3","26.1","0","8.7","4.3","0","0","4.3","0","8.7","0","23","82999","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.36","34.8","13","30.4","13","0","0","0","0","0","8.7","0","0","0","23","83009","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.24","45.8","20.8","4.2","4.2","0","12.5","4.2","0","0","0","0","8.3","0","24","82897","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.82","79.2","8.3","4.2","4.2","0","0","4.2","0","0","0","0","0","0","24","82898","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.75","70.8","8.3","8.3","8.3","0","0","4.2","0","0","0","0","0","0","24","82904","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.77","75","4.2","4.2","8.3","8.3","0","0","0","0","0","0","0","0","24","82906","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.57","79.2","8.3","0","0","0","4.2","0","0","0","0","0","8.3","0","24","82908","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.9","83.3","8.3","4.2","4.2","0","0","0","0","0","0","0","0","0","24","82911","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.48","62.5","4.2","8.3","8.3","4.2","8.3","0","0","0","0","0","4.2","0","24","82912","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.89","79.2","8.3","12.5","0","0","0","0","0","0","0","0","0","0","24","82915","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.79","75","8.3","8.3","4.2","0","0","4.2","0","0","0","0","0","0","24","82920","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.8","79.2","0","8.3","8.3","4.2","0","0","0","0","0","0","0","0","24","82924","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.75","66.7","16.7","4.2","8.3","0","0","4.2","0","0","0","0","0","0","24","82934","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.79","83.3","4.2","0","4.2","0","4.2","4.2","0","0","0","0","0","0","24","82937","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.74","70.8","8.3","0","12.5","8.3","0","0","0","0","0","0","0","0","24","82957","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.62","70.8","4.2","4.2","4.2","8.3","0","0","8.3","0","0","0","0","0","24","82958","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.48","58.3","12.5","4.2","4.2","12.5","0","4.2","0","0","0","0","4.2","0","24","82964","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.85","87.5","0","0","8.3","0","4.2","0","0","0","0","0","0","0","24","82967","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.68","58.3","16.7","20.8","0","0","0","0","0","0","4.2","0","0","0","24","82968","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.83","83.3","4.2","0","8.3","0","4.2","0","0","0","0","0","0","0","24","82972","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.46","58.3","8.3","8.3","8.3","4.2","4.2","4.2","0","0","0","0","4.2","0","24","82974","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.61","66.7","12.5","4.2","4.2","0","0","8.3","0","4.2","0","0","0","0","24","82975","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.93","87.5","8.3","0","4.2","0","0","0","0","0","0","0","0","0","24","82978","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.89","91.7","4.2","0","0","0","0","0","4.2","0","0","0","0","0","24","82980","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.75","70.8","12.5","0","8.3","4.2","4.2","0","0","0","0","0","0","0","24","82981","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.66","75","4.2","4.2","4.2","0","8.3","0","0","4.2","0","0","0","0","24","82985","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.53","58.3","16.7","8.3","4.2","4.2","0","0","4.2","0","0","0","4.2","0","24","82986","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.67","79.2","4.2","0","8.3","0","4.2","0","0","0","0","0","4.2","0","24","82991","  1"
"2025-26","Fall","CHEM","1045","General Chemistry Laboratory","Tohidi","3.56","75","0","4.2","4.2","8.3","0","0","4.2","0","0","0","4.2","0","24","83010","  1"
"2025-26","Fall","CHEM","1055","General Chemistry for Majors","Crawford","2.7","23.8","9.5","19","4.8","4.8","0","19","4.8","0","0","4.8","9.5","2","21","83015","  4"
"2025-26","Fall","CHEM","1055","General Chemistry for Majors","Crawford","2.74","27.3","9.1","4.5","9.1","4.5","13.6","13.6","0","4.5","9.1","4.5","0","2","22","83012","  4"
"2025-26","Fall","CHEM","1055","General Chemistry for Majors","Crawford","2.86","45.2","3.2","0","3.2","6.5","9.7","16.1","0","6.5","3.2","0","6.5","4","31","83013","  4"
"2025-26","Fall","CHEM","1056","General Chemistry for Majors","Troya","3.14","36.8","10.5","10.5","0","5.3","15.8","21.1","0","0","0","0","0","3","19","83018","  4"
"2025-26","Fall","CHEM","1056","General Chemistry for Majors","Troya","2.36","5.3","10.5","15.8","5.3","0","15.8","26.3","0","10.5","5.3","0","5.3","1","19","83021","  4"
"2025-26","Fall","CHEM","1056","General Chemistry for Majors","Troya","2.71","5.3","5.3","10.5","26.3","21.1","10.5","15.8","0","0","0","5.3","0","2","19","83022","  4"
"2025-26","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.51","64.3","0","14.3","7.1","0","7.1","0","0","7.1","0","0","0","0","14","83029","  1"
"2025-26","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.64","68.8","6.3","6.3","12.5","0","0","0","0","6.3","0","0","0","0","16","83025","  1"
"2025-26","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.68","58.8","0","29.4","11.8","0","0","0","0","0","0","0","0","0","17","83028","  1"
